prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to dirty mug, tripod, dirty cup, old cup, clean cup, memory card, camera. Morgan asks Riley to hand them the cup.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, tripod).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, old).
property(obj4, cup).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, memory).
property(obj6, card).
object(obj7).
property(obj7, camera).
referring_expression(the_cup).",the cup,object3,dirty cup
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to dirty fork, old bowl, backpack, clean bowl, decorative bowl, dirty bowl, sock, shoe. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, old).
property(obj2, bowl).
object(obj3).
property(obj3, backpack).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, sock).
object(obj8).
property(obj8, shoe).
referring_expression(the_bowl).",the bowl,object6,dirty bowl
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to old spoon, clean spoon, dirty spoon, remote control, throw pillow, dirty fork, magazine. Morgan asks Riley to hand them the spoon.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, old).
property(obj1, spoon).
object(obj2).
property(obj2, clean).
property(obj2, spoon).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, remote).
property(obj4, control).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, magazine).
referring_expression(the_spoon).",the spoon,object3,dirty spoon
"Cameron and Charlie are in the banquet hall. Cameron is cleaning. Charlie is next to dirty fork, game controller, headphones, decorative fork, phone charger, dirty mug, clean fork. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, game).
property(obj2, controller).
object(obj3).
property(obj3, headphones).
object(obj4).
property(obj4, decorative).
property(obj4, fork).
object(obj5).
property(obj5, phone).
property(obj5, charger).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, clean).
property(obj7, fork).
referring_expression(the_fork).",the fork,object1,dirty fork
"Jordan and Taylor are in the restaurant. Jordan is cleaning. Taylor is next to dirty spoon, measuring cup, plate rack, clean spoon, dirty fork, oven mitt. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, measuring).
property(obj2, cup).
object(obj3).
property(obj3, plate).
property(obj3, rack).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, oven).
property(obj6, mitt).
referring_expression(the_spoon).",the spoon,object1,dirty spoon
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to measuring cup, clean fork, dirty mug, plate rack, dirty fork, oven mitt. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, measuring).
property(obj1, cup).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, plate).
property(obj4, rack).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, oven).
property(obj6, mitt).
referring_expression(the_fork).",the fork,object5,dirty fork
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to dirty cup, clean cup, decorative cup, dirty spoon, grater, clean pan, rolling pin. Alex asks Bailey to hand them the cup.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, grater).
object(obj6).
property(obj6, clean).
property(obj6, pan).
object(obj7).
property(obj7, rolling).
property(obj7, pin).
referring_expression(the_cup).",the cup,object1,dirty cup
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to screwdriver, wrench, dirty plate, hammer, clean spoon, old spoon, dirty spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, old).
property(obj6, spoon).
object(obj7).
property(obj7, dirty).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object7,dirty spoon
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to backpack, shoe, dirty plate, sock, dirty bowl, clean plate. Morgan asks Riley to hand them the plate.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, backpack).
object(obj2).
property(obj2, shoe).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, sock).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, clean).
property(obj6, plate).
referring_expression(the_plate).",the plate,object3,dirty plate
"Jordan and Taylor are in the restaurant. Jordan is cleaning. Taylor is next to old fork, tripod, dirty fork, clean fork, memory card, camera, dirty bowl. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, old).
property(obj1, fork).
object(obj2).
property(obj2, tripod).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, memory).
property(obj5, card).
object(obj6).
property(obj6, camera).
object(obj7).
property(obj7, dirty).
property(obj7, bowl).
referring_expression(the_fork).",the fork,object3,dirty fork
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to clean cup, dirty cup, pen, dirty fork, notebook, calculator. Morgan asks Riley to hand them the cup.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, pen).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, calculator).
referring_expression(the_cup).",the cup,object2,dirty cup
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to clean fork, decorative fork, hammer, wrench, dirty mug, dirty fork, screwdriver. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, decorative).
property(obj2, fork).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, screwdriver).
referring_expression(the_fork).",the fork,object6,dirty fork
"Casey and Skyler are in the banquet hall. Casey is cleaning. Skyler is next to apple, bread, clean bowl, dirty fork, dirty bowl, banana. Casey asks Skyler to hand them the bowl.",Casey and Skyler,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, apple).
object(obj2).
property(obj2, bread).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, banana).
referring_expression(the_bowl).",the bowl,object5,dirty bowl
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to clean bowl, cookie, dirty bowl, decorative bowl, dirty cup, water bottle, snack bar. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, water).
property(obj6, bottle).
object(obj7).
property(obj7, snack).
property(obj7, bar).
referring_expression(the_bowl).",the bowl,object3,dirty bowl
"Cameron and Charlie are in the garden. Cameron is cleaning. Charlie is next to dirty bowl, dirty spoon, cookie, water bottle, snack bar, clean bowl. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,garden,cleaning,"setting(garden).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, cookie).
object(obj4).
property(obj4, water).
property(obj4, bottle).
object(obj5).
property(obj5, snack).
property(obj5, bar).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object1,dirty bowl
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to hammer, decorative bowl, wrench, screwdriver, old bowl, dirty bowl, clean bowl, dirty fork. Casey asks Skyler to hand them the bowl.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, old).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
object(obj8).
property(obj8, dirty).
property(obj8, fork).
referring_expression(the_bowl).",the bowl,object6,dirty bowl
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to book, clean spoon, lamp, dirty spoon, dirty fork, decorative spoon, plant. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, clean).
property(obj2, spoon).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, decorative).
property(obj6, spoon).
object(obj7).
property(obj7, plant).
referring_expression(the_spoon).",the spoon,object4,dirty spoon
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to clean bowl, plate rack, decorative bowl, dirty cup, old bowl, dirty bowl, oven mitt, measuring cup. Casey asks Skyler to hand them the bowl.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, plate).
property(obj2, rack).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, old).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, oven).
property(obj7, mitt).
object(obj8).
property(obj8, measuring).
property(obj8, cup).
referring_expression(the_bowl).",the bowl,object6,dirty bowl
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to dirty cup, rolling pin, dirty spoon, grater, decorative spoon, clean pan, clean spoon. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, rolling).
property(obj2, pin).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, decorative).
property(obj5, spoon).
object(obj6).
property(obj6, clean).
property(obj6, pan).
object(obj7).
property(obj7, clean).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object3,dirty spoon
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to book, clean cup, lamp, plant, dirty cup, dirty spoon. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, plant).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
referring_expression(the_cup).",the cup,object5,dirty cup
