prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to mug, wrench, decorative mug, screwdriver, decorative mug, hammer. Morgan asks Riley to hand them the mug.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, mug).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, decorative).
property(obj3, mug).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, hammer).
referring_expression(the_mug).",the mug,object1,mug
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to grater, cup, rolling pin, decorative cup, dirty pan. Casey asks Skyler to hand them the cup.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, cup).
object(obj3).
property(obj3, rolling).
property(obj3, pin).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
referring_expression(the_cup).",the cup,object2,cup
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to decorative mug, lamp, decorative mug, book, mug, plant. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, lamp).
object(obj3).
property(obj3, decorative).
property(obj3, mug).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, mug).
object(obj6).
property(obj6, plant).
referring_expression(the_mug).",the mug,object5,mug
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to decorative mug, sandpaper, decorative mug, mug, paintbrush, paint can. Alex asks Bailey to hand them the mug.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, decorative).
property(obj3, mug).
object(obj4).
property(obj4, mug).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, paint).
property(obj6, can).
referring_expression(the_mug).",the mug,object4,mug
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to decorative cup, banana, decorative cup, bread, apple, cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, apple).
object(obj6).
property(obj6, cup).
referring_expression(the_cup).",the cup,object6,cup
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to throw pillow, magazine, decorative plate, decorative plate, remote control, plate, decorative plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, throw).
property(obj1, pillow).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, remote).
property(obj5, control).
object(obj6).
property(obj6, plate).
object(obj7).
property(obj7, decorative).
property(obj7, plate).
referring_expression(the_plate).",the plate,object6,plate
"Jordan and Taylor are in the living room. Jordan is serving. Taylor is next to decorative tray, tray, paper clip, decorative tray, document, stapler. Jordan asks Taylor to hand them the tray.",Jordan and Taylor,living room,serving,"setting(living_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, tray).
object(obj3).
property(obj3, paper).
property(obj3, clip).
object(obj4).
property(obj4, decorative).
property(obj4, tray).
object(obj5).
property(obj5, document).
object(obj6).
property(obj6, stapler).
referring_expression(the_tray).",the tray,object2,tray
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to decorative mug, mug, bread, banana, apple, decorative mug. Casey asks Skyler to hand them the mug.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, mug).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, banana).
object(obj5).
property(obj5, apple).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
referring_expression(the_mug).",the mug,object2,mug
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to broom, dustpan, decorative cup, cup, empty spray bottle. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, cup).
object(obj5).
property(obj5, empty).
property(obj5, spray).
property(obj5, bottle).
referring_expression(the_cup).",the cup,object4,cup
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to decorative bowl, dirty pan, bowl, rolling pin, grater. Alex asks Bailey to hand them the bowl.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, pan).
object(obj3).
property(obj3, bowl).
object(obj4).
property(obj4, rolling).
property(obj4, pin).
object(obj5).
property(obj5, grater).
referring_expression(the_bowl).",the bowl,object3,bowl
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to wrench, decorative bowl, screwdriver, bowl, hammer. Morgan asks Riley to hand them the bowl.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, screwdriver).
object(obj4).
property(obj4, bowl).
object(obj5).
property(obj5, hammer).
referring_expression(the_bowl).",the bowl,object4,bowl
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to magazine, bowl, remote control, decorative bowl, throw pillow, decorative bowl, decorative bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, bowl).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
object(obj7).
property(obj7, decorative).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object2,bowl
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to document, decorative mug, mug, stapler, decorative mug, paper clip, decorative mug. Alex asks Bailey to hand them the mug.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, document).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, mug).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, paper).
property(obj6, clip).
object(obj7).
property(obj7, decorative).
property(obj7, mug).
referring_expression(the_mug).",the mug,object3,mug
"Morgan and Riley are in the living room. Morgan is serving. Riley is next to rolling pin, decorative plate, dirty pan, plate, grater. Morgan asks Riley to hand them the plate.",Morgan and Riley,living room,serving,"setting(living_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, plate).
object(obj5).
property(obj5, grater).
referring_expression(the_plate).",the plate,object4,plate
"Alex and Bailey are in the garden. Alex is serving. Bailey is next to lamp, decorative cup, cup, decorative cup, plant, book, decorative cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,garden,serving,"setting(garden).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, lamp).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, cup).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, plant).
object(obj6).
property(obj6, book).
object(obj7).
property(obj7, decorative).
property(obj7, cup).
referring_expression(the_cup).",the cup,object3,cup
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to decorative tray, tray, snack bar, water bottle, decorative tray, cookie. Morgan asks Riley to hand them the tray.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, tray).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, water).
property(obj4, bottle).
object(obj5).
property(obj5, decorative).
property(obj5, tray).
object(obj6).
property(obj6, cookie).
referring_expression(the_tray).",the tray,object2,tray
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to decorative cup, cup, snack bar, cookie, water bottle, decorative cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, cup).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, water).
property(obj5, bottle).
object(obj6).
property(obj6, decorative).
property(obj6, cup).
referring_expression(the_cup).",the cup,object2,cup
"Morgan and Riley are in the living room. Morgan is serving. Riley is next to sandpaper, paintbrush, decorative tray, paint can, tray. Morgan asks Riley to hand them the tray.",Morgan and Riley,living room,serving,"setting(living_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, sandpaper).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, tray).
referring_expression(the_tray).",the tray,object5,tray
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to decorative tray, dustpan, empty spray bottle, broom, tray. Jordan asks Taylor to hand them the tray.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, empty).
property(obj3, spray).
property(obj3, bottle).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, tray).
referring_expression(the_tray).",the tray,object5,tray
"Alex and Bailey are in the garden. Alex is serving. Bailey is next to decorative plate, decorative plate, flashlight, pair of scissors, bottle opener, plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,garden,serving,"setting(garden).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, pair).
property(obj4, of).
property(obj4, scissors).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, plate).
referring_expression(the_plate).",the plate,object6,plate
"Jordan and Taylor are in the living room. Jordan is serving. Taylor is next to wrench, screwdriver, cup, decorative cup, decorative cup, hammer. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,living room,serving,"setting(living_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, cup).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
object(obj6).
property(obj6, hammer).
referring_expression(the_cup).",the cup,object3,cup
