prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Jordan and Taylor are in the restaurant. Jordan is serving. Taylor is next to clean bowl, paintbrush, sandpaper, greasy bowl, paint can, dirty bowl, clean plate. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,restaurant,serving,"setting(restaurant).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, sandpaper).
object(obj4).
property(obj4, greasy).
property(obj4, bowl).
object(obj5).
property(obj5, paint).
property(obj5, can).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, clean).
property(obj7, plate).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to dirty pan, grater, dirty spoon, rolling pin, clean spoon, clean mug, used spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, pan).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, rolling).
property(obj4, pin).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, clean).
property(obj6, mug).
object(obj7).
property(obj7, used).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object5,clean spoon
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to dirty mug, clean cup, stapler, used mug, document, paper clip, clean mug. Alex asks Bailey to hand them the mug.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, used).
property(obj4, mug).
object(obj5).
property(obj5, document).
object(obj6).
property(obj6, paper).
property(obj6, clip).
object(obj7).
property(obj7, clean).
property(obj7, mug).
referring_expression(the_mug).",the mug,object7,clean mug
"Alex and Bailey are in the dining room. Alex is serving. Bailey is next to clean fork, clean bowl, dirty fork, water bottle, used fork, cookie, snack bar. Alex asks Bailey to hand them the fork.",Alex and Bailey,dining room,serving,"setting(dining_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, water).
property(obj4, bottle).
object(obj5).
property(obj5, used).
property(obj5, fork).
object(obj6).
property(obj6, cookie).
object(obj7).
property(obj7, snack).
property(obj7, bar).
referring_expression(the_fork).",the fork,object1,clean fork
"Jordan and Taylor are in the restaurant. Jordan is serving. Taylor is next to grater, dirty pan, used fork, dirty fork, rolling pin, clean cup, clean fork. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,restaurant,serving,"setting(restaurant).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, dirty).
property(obj2, pan).
object(obj3).
property(obj3, used).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
object(obj6).
property(obj6, clean).
property(obj6, cup).
object(obj7).
property(obj7, clean).
property(obj7, fork).
referring_expression(the_fork).",the fork,object7,clean fork
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to banana, apple, dirty plate, used plate, clean plate, clean spoon, bread. Casey asks Skyler to hand them the plate.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, used).
property(obj4, plate).
object(obj5).
property(obj5, clean).
property(obj5, plate).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
object(obj7).
property(obj7, bread).
referring_expression(the_plate).",the plate,object5,clean plate
"Jordan and Taylor are in the garden. Jordan is serving. Taylor is next to hammer, wrench, clean mug, clean cup, screwdriver, dirty cup. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,garden,serving,"setting(garden).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, screwdriver).
object(obj6).
property(obj6, dirty).
property(obj6, cup).
referring_expression(the_cup).",the cup,object4,clean cup
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to dirty fork, flashlight, clean cup, bottle opener, greasy fork, clean fork, pair of scissors. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, bottle).
property(obj4, opener).
object(obj5).
property(obj5, greasy).
property(obj5, fork).
object(obj6).
property(obj6, clean).
property(obj6, fork).
object(obj7).
property(obj7, pair).
property(obj7, of).
property(obj7, scissors).
referring_expression(the_fork).",the fork,object6,clean fork
"Cameron and Charlie are in the kitchen. Cameron is serving. Charlie is next to spatula, dirty plate, clean bowl, clean plate, whisk, ladle. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,kitchen,serving,"setting(kitchen).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, dirty).
property(obj2, plate).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, whisk).
object(obj6).
property(obj6, ladle).
referring_expression(the_plate).",the plate,object4,clean plate
"Jordan and Taylor are in the living room. Jordan is serving. Taylor is next to clean spoon, clean bowl, remote control, dirty bowl, throw pillow, magazine. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,living room,serving,"setting(living_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, magazine).
referring_expression(the_bowl).",the bowl,object2,clean bowl
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to magazine, throw pillow, remote control, dirty fork, used fork, clean cup, clean fork. Alex asks Bailey to hand them the fork.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, used).
property(obj5, fork).
object(obj6).
property(obj6, clean).
property(obj6, cup).
object(obj7).
property(obj7, clean).
property(obj7, fork).
referring_expression(the_fork).",the fork,object7,clean fork
"Alex and Bailey are in the kitchen. Alex is serving. Bailey is next to dirty fork, clean plate, paint can, sandpaper, paintbrush, used fork, clean fork. Alex asks Bailey to hand them the fork.",Alex and Bailey,kitchen,serving,"setting(kitchen).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, used).
property(obj6, fork).
object(obj7).
property(obj7, clean).
property(obj7, fork).
referring_expression(the_fork).",the fork,object7,clean fork
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to magazine, used cup, dirty cup, clean spoon, remote control, throw pillow, clean cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, used).
property(obj2, cup).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, remote).
property(obj5, control).
object(obj6).
property(obj6, throw).
property(obj6, pillow).
object(obj7).
property(obj7, clean).
property(obj7, cup).
referring_expression(the_cup).",the cup,object7,clean cup
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to paper clip, document, clean mug, clean spoon, dirty mug, stapler. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, stapler).
referring_expression(the_mug).",the mug,object3,clean mug
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to greasy bowl, dirty bowl, dirty pan, rolling pin, grater, used bowl, clean bowl, clean plate. Casey asks Skyler to hand them the bowl.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, greasy).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, rolling).
property(obj4, pin).
object(obj5).
property(obj5, grater).
object(obj6).
property(obj6, used).
property(obj6, bowl).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
object(obj8).
property(obj8, clean).
property(obj8, plate).
referring_expression(the_bowl).",the bowl,object7,clean bowl
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to clean cup, flashlight, bottle opener, dirty mug, clean mug, pair of scissors. Casey asks Skyler to hand them the mug.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, clean).
property(obj5, mug).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
referring_expression(the_mug).",the mug,object5,clean mug
"Jordan and Taylor are in the banquet hall. Jordan is serving. Taylor is next to whisk, dirty bowl, clean plate, clean bowl, ladle, spatula. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, whisk).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, ladle).
object(obj6).
property(obj6, spatula).
referring_expression(the_bowl).",the bowl,object4,clean bowl
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to plant, clean fork, book, dirty fork, lamp, used fork, clean plate. Alex asks Bailey to hand them the fork.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, plant).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, book).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, used).
property(obj6, fork).
object(obj7).
property(obj7, clean).
property(obj7, plate).
referring_expression(the_fork).",the fork,object2,clean fork
"Jordan and Taylor are in the banquet hall. Jordan is serving. Taylor is next to empty spray bottle, clean plate, dustpan, broom, dirty cup, clean cup, greasy cup. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, empty).
property(obj1, spray).
property(obj1, bottle).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, clean).
property(obj6, cup).
object(obj7).
property(obj7, greasy).
property(obj7, cup).
referring_expression(the_cup).",the cup,object6,clean cup
