prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to mop, spatula, whisk, mop in use, ladle. Morgan asks Riley to hand them the mop.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, mop).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, whisk).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, ladle).
referring_expression(the_mop).",the mop,object1,mop
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to pair of scissors, rag in use, flashlight, bottle opener, rag in use, rag. Casey asks Skyler to hand them the rag.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, pair_of_scissors).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, bottle_opener).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, rag).
referring_expression(the_rag).",the rag,object6,rag
"Alex and Bailey are in the living room. Alex is cleaning. Bailey is next to dirty pan, grater, mop in use, rolling pin, mop in use, mop in use, mop. Alex asks Bailey to hand them the mop.",Alex and Bailey,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty_pan).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, rolling_pin).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
object(obj7).
property(obj7, mop).
referring_expression(the_mop).",the mop,object7,mop
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to rag in use, notebook, rag, calculator, pen. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, notebook).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, pen).
referring_expression(the_rag).",the rag,object3,rag
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to mop, screwdriver, hammer, mop in use, wrench, mop in use. Alex asks Bailey to hand them the mop.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, mop).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
referring_expression(the_mop).",the mop,object1,mop
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to cookie, water bottle, mop, snack bar, mop in use, mop in use. Casey asks Skyler to hand them the mop.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, water_bottle).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, snack_bar).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
referring_expression(the_mop).",the mop,object3,mop
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to broom, document, stapler, paper clip, broom in use. Morgan asks Riley to hand them the broom.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, paper_clip).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
referring_expression(the_broom).",the broom,object1,broom
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to broom, broom in use, hammer, broom in use, wrench, broom in use, screwdriver. Cameron asks Charlie to hand them the broom.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
object(obj7).
property(obj7, screwdriver).
referring_expression(the_broom).",the broom,object1,broom
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to rag in use, cookie, water bottle, snack bar, rag in use, rag. Alex asks Bailey to hand them the rag.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, water_bottle).
object(obj4).
property(obj4, snack_bar).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, rag).
referring_expression(the_rag).",the rag,object6,rag
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to spray bottle, spray bottle in use, lamp, book, plant. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, spray_bottle).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, plant).
referring_expression(the_spray_bottle).",the spray bottle,object1,spray bottle
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to banana, mop, mop in use, bread, apple, mop in use. Alex asks Bailey to hand them the mop.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, mop).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, apple).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
referring_expression(the_mop).",the mop,object2,mop
"Cameron and Charlie are in the living room. Cameron is cleaning. Charlie is next to remote control, throw pillow, rag, rag in use, magazine. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, remote_control).
object(obj2).
property(obj2, throw_pillow).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, magazine).
referring_expression(the_rag).",the rag,object3,rag
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to throw pillow, broom, remote control, magazine, broom in use. Alex asks Bailey to hand them the broom.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, throw_pillow).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, remote_control).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
referring_expression(the_broom).",the broom,object2,broom
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to spatula, whisk, mop, mop in use, ladle, mop in use. Casey asks Skyler to hand them the mop.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, whisk).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, ladle).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
referring_expression(the_mop).",the mop,object3,mop
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to dustpan, mop in use, mop in use, broom, mop, empty spray bottle. Cameron asks Charlie to hand them the mop.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dustpan).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, mop).
object(obj6).
property(obj6, empty_spray_bottle).
referring_expression(the_mop).",the mop,object5,mop
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to bottle opener, spray bottle in use, spray bottle in use, flashlight, pair of scissors, spray bottle, spray bottle in use. Morgan asks Riley to hand them the spray bottle.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, bottle_opener).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, flashlight).
object(obj5).
property(obj5, pair_of_scissors).
object(obj6).
property(obj6, spray_bottle).
object(obj7).
property(obj7, in_use).
property(obj7, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object6,spray bottle
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to rolling pin, dirty pan, grater, mop in use, mop, mop in use. Casey asks Skyler to hand them the mop.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, rolling_pin).
object(obj2).
property(obj2, dirty_pan).
object(obj3).
property(obj3, grater).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, mop).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
referring_expression(the_mop).",the mop,object5,mop
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to bucket in use, rolling pin, grater, bucket, dirty pan. Casey asks Skyler to hand them the bucket.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, rolling_pin).
object(obj3).
property(obj3, grater).
object(obj4).
property(obj4, bucket).
object(obj5).
property(obj5, dirty_pan).
referring_expression(the_bucket).",the bucket,object4,bucket
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to spray bottle in use, paper clip, spray bottle, spray bottle in use, document, stapler. Jordan asks Taylor to hand them the spray bottle.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, spray_bottle).
object(obj2).
property(obj2, paper_clip).
object(obj3).
property(obj3, spray_bottle).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, document).
object(obj6).
property(obj6, stapler).
referring_expression(the_spray_bottle).",the spray bottle,object3,spray bottle
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to broom in use, broom, bread, banana, apple, broom in use. Casey asks Skyler to hand them the broom.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, banana).
object(obj5).
property(obj5, apple).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
referring_expression(the_broom).",the broom,object2,broom
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to dustpan, empty spray bottle, broom, broom, broom in use. Morgan asks Riley to hand them the broom.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dustpan).
object(obj2).
property(obj2, empty_spray_bottle).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
referring_expression(the_broom).",the broom,object3,broom
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to broom, sandpaper, paint can, paintbrush, broom in use. Cameron asks Charlie to hand them the broom.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, paint_can).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
referring_expression(the_broom).",the broom,object1,broom
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to mop in use, mop in use, notebook, pen, calculator, mop. Cameron asks Charlie to hand them the mop.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
